payment_id,user_id,transaction_type,amount,currency,amount_usd,payment_method,status,transaction_date,processing_time_hours,fee_usd,exchange_rate,payment_provider
PAY_232CCA02,USR_204AEEF7,Withdrawal,2884.43,AUD,2017.74,Neteller,Cancelled,2021-07-22 00:00:00,7.6,13.34,1.4918,Bank
PAY_5274F39E,USR_C3C96471,Deposit,5701.31,AUD,6675.6,PayPal,Failed,2022-07-20 00:00:00,26.7,30.05,0.9789,Bank
PAY_840A17B2,USR_629B88BE,Withdrawal,9091.2,CAD,2024.8,Wire Transfer,Pending,2021-03-18 00:00:00,24.6,16.77,1.1796,Bank
PAY_DFDCAB9B,USR_A623EE4D,Withdrawal,2392.53,AUD,2113.69,Skrill,Failed,2021-03-27 00:00:00,2.7,21.97,0.9294,PayPal
PAY_A673DF6F,USR_61003AB7,Withdrawal,2916.51,AUD,1624.86,Neteller,Pending,2020-04-18 00:00:00,31.1,20.87,1.1161,Bank
PAY_65AB3241,USR_51DBF5BC,Withdrawal,5262.98,EUR,3523.6,Skrill,Pending,2023-10-23 00:00:00,24.1,2.66,0.9069,PayPal
PAY_0500C776,USR_2804D2BD,Withdrawal,4449.79,USD,8875.87,Neteller,Completed,2022-07-06 00:00:00,12.4,36.25,1.4459,Crypto
PAY_24FAF3A5,USR_54B96778,Withdrawal,4307.81,CAD,766.8,Wire Transfer,Pending,2024-11-27 00:00:00,29.7,48.59,1.2506,PayPal
PAY_41DE2589,USR_F8D83A71,Withdrawal,4520.72,USD,5650.72,PayPal,Failed,2020-10-05 00:00:00,23.7,45.3,0.8533,PayPal
PAY_77966661,USR_0085D18B,Withdrawal,8467.14,USD,1924.51,Credit Card,Failed,2020-05-04 00:00:00,11.3,26.3,1.2446,Stripe
PAY_420E7BE6,USR_D01B9118,Withdrawal,6753.88,CAD,2104.58,PayPal,Pending,2020-02-19 00:00:00,29.7,2.55,0.9452,Stripe
PAY_57ABFD07,USR_133EB761,Withdrawal,314.11,EUR,9797.41,Wire Transfer,Failed,2024-08-06 00:00:00,24.6,24.23,1.3308,Bank
PAY_330A9A5B,USR_5689384F,Withdrawal,9841.71,JPY,2717.38,Bank Transfer,Cancelled,2024-02-25 00:00:00,17.5,7.65,1.1159,Bank
PAY_2D416691,USR_9440ED53,Withdrawal,4660.79,CAD,1258.01,Skrill,Cancelled,2021-04-08 00:00:00,51.3,8.87,1.2462,Crypto
PAY_9806D317,USR_B2B869FE,Withdrawal,3344.33,USD,976.34,Skrill,Cancelled,2023-10-28 00:00:00,57.3,15.35,1.4369,Bank
PAY_F49B6A6C,USR_7D743348,Deposit,1885.22,GBP,8698.51,Bank Transfer,Pending,2024-06-29 00:00:00,41.4,28.58,1.4165,Bank
PAY_36857474,USR_3E049115,Deposit,5708.7,USD,9555.55,Neteller,Pending,2023-06-18 00:00:00,44.7,16.37,0.9987,Bank
PAY_3D936D07,USR_D98728D4,Deposit,6155.35,GBP,8085.14,Neteller,Failed,2024-11-12 00:00:00,65.0,6.82,1.0709,Stripe
PAY_807837CD,USR_BC4EA444,Withdrawal,7181.92,EUR,2107.58,Wire Transfer,Cancelled,2022-04-24 00:00:00,53.8,43.59,0.9641,Stripe
PAY_CF4D2C37,USR_317EB294,Deposit,4612.36,USD,4574.62,Credit Card,Completed,2023-10-22 00:00:00,47.9,42.7,1.2556,PayPal
PAY_5A1184AF,USR_B3205D32,Withdrawal,1731.41,AUD,6623.07,Neteller,Cancelled,2024-02-05 00:00:00,48.3,24.95,0.9286,Stripe
PAY_1A361E9F,USR_86463CE7,Withdrawal,7493.0,EUR,2927.86,Credit Card,Failed,2024-06-07 00:00:00,22.2,47.9,0.9374,Bank
PAY_7735A16C,USR_4E02CC1A,Withdrawal,403.11,AUD,5091.35,Bank Transfer,Cancelled,2023-11-02 00:00:00,20.6,18.22,1.2004,Crypto
PAY_6A80F913,USR_D7E95FE7,Deposit,949.59,AUD,3797.79,Neteller,Failed,2022-01-22 00:00:00,66.6,30.23,0.9645,Stripe
PAY_6B4465F2,USR_4713DD2C,Deposit,8294.99,EUR,732.19,Bank Transfer,Cancelled,2021-11-20 00:00:00,1.4,18.73,1.4839,Bank
PAY_04D39B6E,USR_756D1C00,Withdrawal,8578.51,CAD,2523.84,Skrill,Completed,2024-12-03 00:00:00,13.5,2.46,1.0447,Crypto
PAY_C4C46243,USR_DCEBE5FE,Deposit,3112.05,JPY,8403.19,Neteller,Pending,2020-08-14 00:00:00,28.8,12.7,0.9483,Bank
PAY_4322C99D,USR_8EBF0E78,Deposit,4358.32,USD,7290.18,Skrill,Completed,2021-07-23 00:00:00,0.6,25.67,1.1894,PayPal
PAY_2765ABCF,USR_CFDBF949,Deposit,872.06,USD,8586.23,PayPal,Completed,2022-02-19 00:00:00,69.3,30.13,0.984,PayPal
PAY_8E2A0D79,USR_1BFADEB4,Withdrawal,7469.87,CAD,1278.26,Wire Transfer,Failed,2021-04-24 00:00:00,37.6,16.72,0.9371,Stripe
PAY_0BD7D385,USR_C51D663E,Withdrawal,3064.88,EUR,3341.34,PayPal,Failed,2023-11-14 00:00:00,45.9,11.82,0.8101,Stripe
PAY_23DF8BBE,USR_0D75FF1B,Withdrawal,677.33,CAD,1575.77,Neteller,Failed,2022-11-10 00:00:00,56.6,17.47,0.9184,Stripe
PAY_34B93E47,USR_9E109607,Deposit,9190.54,CAD,9911.54,Credit Card,Completed,2022-09-14 00:00:00,0.2,41.99,0.8659,Stripe
PAY_5E1B6CA5,USR_EC6FCB74,Withdrawal,3172.65,GBP,4207.89,Bank Transfer,Completed,2024-08-17 00:00:00,23.9,49.21,1.0877,Stripe
PAY_5FB0F1C2,USR_E44AB8BF,Deposit,4536.28,JPY,2554.82,Bank Transfer,Completed,2021-03-23 00:00:00,18.1,3.86,1.2118,Crypto
PAY_0092DD82,USR_55A90568,Deposit,5089.63,JPY,374.65,Wire Transfer,Pending,2020-02-12 00:00:00,21.0,0.85,1.3256,Crypto
PAY_144C2E8C,USR_BD9DD295,Withdrawal,713.03,JPY,2039.47,Skrill,Failed,2023-02-11 00:00:00,61.1,13.68,1.2878,Crypto
PAY_9BED120C,USR_7C8A10E2,Withdrawal,8483.98,USD,7374.46,Skrill,Cancelled,2020-12-27 00:00:00,70.3,18.32,1.3592,Bank
PAY_116443CC,USR_41119C22,Deposit,524.37,GBP,4309.94,Neteller,Completed,2023-11-17 00:00:00,32.9,23.69,0.9403,PayPal
PAY_D1B4AC84,USR_6B1ED2CE,Withdrawal,9181.98,AUD,3495.43,Wire Transfer,Cancelled,2020-03-30 00:00:00,16.7,43.2,1.1423,Bank
PAY_5ABD4B7B,USR_A1DCF2C0,Withdrawal,4596.55,GBP,9099.16,Neteller,Pending,2021-09-21 00:00:00,16.5,4.24,1.1658,Crypto
PAY_88901068,USR_6C032EED,Deposit,7810.99,GBP,2332.89,Skrill,Failed,2023-08-07 00:00:00,52.6,46.71,0.9173,Crypto
PAY_C539F5D5,USR_7D95CCD0,Withdrawal,5613.55,EUR,3208.26,Wire Transfer,Pending,2020-05-12 00:00:00,67.2,35.99,1.3025,PayPal
PAY_48FC3681,USR_84C59B79,Withdrawal,7007.84,JPY,7170.48,PayPal,Completed,2023-10-20 00:00:00,56.2,16.8,1.0083,Bank
PAY_446166E3,USR_613D2DC4,Deposit,6508.23,CAD,4280.91,Skrill,Cancelled,2021-07-03 00:00:00,71.2,13.79,1.3467,PayPal
PAY_71482AAE,USR_58ED90B4,Deposit,6214.21,USD,9472.29,Skrill,Failed,2022-10-27 00:00:00,14.5,12.96,1.4813,Bank
PAY_C9975FBB,USR_251277F6,Withdrawal,5645.13,CAD,4454.63,Neteller,Cancelled,2024-04-02 00:00:00,68.3,43.84,1.2837,Bank
PAY_F3840276,USR_340E177A,Deposit,7584.0,GBP,4320.58,Bank Transfer,Cancelled,2022-12-15 00:00:00,3.3,15.67,1.2226,Bank
PAY_CAA4F168,USR_C6DA0278,Deposit,1682.54,GBP,9170.25,Credit Card,Pending,2023-09-22 00:00:00,2.8,8.28,1.3543,Crypto
PAY_741EABF9,USR_43499210,Deposit,98.61,GBP,7604.62,Neteller,Failed,2024-09-13 00:00:00,59.7,31.94,1.3033,Bank
PAY_75BA7922,USR_852AE654,Deposit,9505.9,USD,173.35,Skrill,Pending,2021-08-09 00:00:00,64.1,31.83,1.1689,Stripe
PAY_AD01A102,USR_0F387580,Deposit,3294.72,EUR,921.82,Credit Card,Completed,2021-04-22 00:00:00,51.7,35.42,1.0726,Bank
PAY_3AA1AFF9,USR_FC0E6B0D,Deposit,9044.13,USD,591.49,Bank Transfer,Completed,2021-05-19 00:00:00,21.4,6.65,1.1027,Stripe
PAY_E97A8288,USR_E7DA1625,Withdrawal,8124.46,GBP,5114.16,PayPal,Cancelled,2023-11-17 00:00:00,23.4,2.73,1.4289,Stripe
PAY_9A9236AD,USR_4477B231,Withdrawal,8490.63,EUR,3084.53,Neteller,Completed,2024-02-21 00:00:00,62.5,13.86,0.8784,PayPal
PAY_312591D0,USR_97D4050B,Withdrawal,9646.38,EUR,8479.4,Skrill,Failed,2022-05-25 00:00:00,35.5,39.27,0.9178,Crypto
PAY_4C33EFC7,USR_4A9812D9,Deposit,3034.75,JPY,8462.27,Credit Card,Failed,2023-07-18 00:00:00,70.1,0.9,1.3682,Stripe
PAY_2BBE1F39,USR_E9D02E6B,Withdrawal,4202.8,JPY,523.54,PayPal,Cancelled,2023-11-04 00:00:00,34.4,19.88,1.3632,Stripe
PAY_0B7FC710,USR_067BFBC2,Withdrawal,8450.51,USD,5100.8,PayPal,Cancelled,2023-06-27 00:00:00,43.5,0.58,1.0815,Stripe
PAY_4D5731F6,USR_DABD7527,Deposit,197.13,EUR,2901.66,Neteller,Failed,2022-05-31 00:00:00,16.7,36.89,1.2266,Stripe
PAY_9DA0D4AB,USR_9EF216B2,Deposit,8043.61,CAD,6755.8,Neteller,Pending,2022-05-23 00:00:00,49.8,26.73,1.1335,Stripe
PAY_977E3F2D,USR_5A766D5D,Withdrawal,656.52,GBP,4857.92,PayPal,Completed,2022-10-09 00:00:00,27.2,18.14,0.8253,Crypto
PAY_DAF8DECF,USR_613AD0BD,Deposit,8102.65,AUD,9773.14,Neteller,Pending,2024-05-04 00:00:00,34.5,15.85,1.1267,Crypto
PAY_C0858DF9,USR_FB845398,Withdrawal,9312.27,USD,5253.79,Skrill,Failed,2024-01-24 00:00:00,31.5,28.28,1.432,Stripe
PAY_FE1C2D00,USR_2A465D9F,Withdrawal,1222.08,USD,6542.6,Credit Card,Failed,2024-01-30 00:00:00,6.8,6.8,1.3928,Bank
PAY_74C3BA87,USR_85639E13,Withdrawal,6414.97,AUD,5518.27,Wire Transfer,Failed,2020-05-16 00:00:00,54.3,42.4,1.3491,PayPal
PAY_161696BC,USR_B283D5F0,Withdrawal,4406.48,EUR,4584.34,PayPal,Pending,2021-09-06 00:00:00,69.6,29.47,1.04,Stripe
PAY_3B92AB87,USR_5A0D48BD,Deposit,8996.31,JPY,6716.46,Credit Card,Cancelled,2020-02-06 00:00:00,5.8,29.47,1.1423,Stripe
PAY_EF572C0E,USR_75806C84,Withdrawal,6430.82,EUR,2789.69,Neteller,Pending,2024-04-27 00:00:00,34.8,28.27,1.4671,Bank
PAY_3720FCBB,USR_E27C6B3B,Withdrawal,9127.85,JPY,8023.02,Credit Card,Failed,2021-10-27 00:00:00,49.4,42.74,1.1192,PayPal
PAY_818CDEA8,USR_4C210ECC,Deposit,8677.42,AUD,8949.98,Skrill,Completed,2024-07-11 00:00:00,38.9,45.6,0.9054,Stripe
PAY_008726A2,USR_551C8F29,Withdrawal,6413.0,AUD,7510.4,Skrill,Failed,2024-09-11 00:00:00,39.1,46.26,1.2506,Stripe
PAY_EC9C84F5,USR_C1960784,Withdrawal,1767.31,JPY,5541.64,Wire Transfer,Pending,2021-08-27 00:00:00,55.5,7.79,0.9861,PayPal
PAY_6E21651E,USR_CAB8164D,Deposit,5857.68,JPY,7357.37,Credit Card,Completed,2024-12-02 00:00:00,55.0,22.69,1.3915,Crypto
PAY_1F6873AB,USR_A9BD9C9C,Deposit,4109.97,JPY,7626.82,Neteller,Failed,2021-03-10 00:00:00,68.9,35.16,1.4937,Bank
PAY_EFA69BB9,USR_9E2F590B,Withdrawal,1716.1,JPY,3327.52,Credit Card,Completed,2024-02-22 00:00:00,53.6,7.71,1.2819,PayPal
PAY_58AC9920,USR_4421A20A,Deposit,4254.97,JPY,8864.12,Credit Card,Pending,2023-09-05 00:00:00,69.3,14.62,1.4241,Crypto
PAY_B4D53B09,USR_175EBAFD,Deposit,8953.91,JPY,8616.56,Skrill,Cancelled,2020-09-11 00:00:00,34.3,38.03,1.336,Crypto
PAY_4985604F,USR_98D2B928,Withdrawal,5392.92,EUR,800.9,PayPal,Failed,2020-11-02 00:00:00,7.2,41.89,1.1955,Crypto
PAY_3F45F01B,USR_23A30FBD,Deposit,4477.2,USD,1947.25,Bank Transfer,Cancelled,2021-01-16 00:00:00,19.2,39.88,1.1503,Crypto
PAY_E69BA872,USR_91CF9F4D,Withdrawal,5937.7,AUD,6775.61,PayPal,Pending,2024-03-31 00:00:00,70.6,18.25,1.251,Crypto
PAY_E6D31481,USR_3011A6F2,Withdrawal,649.35,CAD,3401.72,Credit Card,Cancelled,2022-11-06 00:00:00,20.4,45.46,1.0388,Stripe
PAY_3630154B,USR_0066EB2A,Deposit,4008.03,GBP,7040.25,Neteller,Completed,2020-06-18 00:00:00,28.1,48.11,1.2667,Bank
PAY_1CA6A88E,USR_3011A6F2,Withdrawal,3606.73,JPY,1817.25,PayPal,Pending,2022-11-10 00:00:00,10.1,32.21,0.9162,Bank
PAY_1D8F6FE2,USR_129FDDAE,Deposit,190.79,JPY,7725.0,Skrill,Completed,2021-07-22 00:00:00,17.4,20.31,1.4324,Bank
PAY_24B57825,USR_B74B75C0,Deposit,699.2,AUD,4977.57,Bank Transfer,Failed,2022-02-10 00:00:00,54.8,4.52,0.801,PayPal
PAY_CBDA6AF6,USR_15318075,Withdrawal,4510.2,JPY,1576.49,Neteller,Failed,2024-06-14 00:00:00,16.4,34.1,0.869,Bank
PAY_EFCBF47A,USR_78F13899,Withdrawal,3950.49,JPY,940.62,PayPal,Completed,2024-03-04 00:00:00,31.0,3.36,1.1074,Bank
PAY_16444185,USR_D0EDD959,Withdrawal,3390.55,GBP,455.79,Wire Transfer,Failed,2023-02-08 00:00:00,21.6,4.45,1.0431,Crypto
PAY_564E3B3D,USR_587640E8,Withdrawal,3076.76,AUD,1684.52,Credit Card,Pending,2024-12-01 00:00:00,33.7,21.34,0.8723,Crypto
PAY_3298624D,USR_F3E7BE49,Withdrawal,5756.4,CAD,9753.39,Credit Card,Cancelled,2021-11-28 00:00:00,11.5,13.67,1.1623,Crypto
PAY_1413A11F,USR_03551F6B,Withdrawal,4562.12,GBP,7272.38,PayPal,Failed,2020-08-26 00:00:00,70.1,29.13,1.2039,Crypto
PAY_802CBB2D,USR_96C63FD6,Deposit,8452.62,GBP,3656.22,Neteller,Pending,2024-02-13 00:00:00,52.2,32.61,1.0908,Crypto
PAY_575B3A91,USR_F30D694A,Deposit,430.19,AUD,9109.33,Bank Transfer,Cancelled,2024-05-04 00:00:00,6.0,16.17,0.8788,PayPal
PAY_0795478A,USR_A9B103AC,Deposit,1664.36,JPY,2519.3,Neteller,Completed,2022-04-23 00:00:00,0.5,5.84,0.9317,Crypto
PAY_CC28B7AA,USR_33914254,Deposit,693.76,JPY,4933.02,PayPal,Cancelled,2023-05-24 00:00:00,37.8,19.97,1.1298,Stripe
PAY_564D9889,USR_68FD693F,Withdrawal,9636.63,USD,3283.66,Skrill,Failed,2020-10-08 00:00:00,39.7,29.29,1.2021,PayPal
PAY_2B6D88B1,USR_B3A915C2,Withdrawal,8840.88,JPY,9674.48,Credit Card,Completed,2020-09-27 00:00:00,63.0,40.92,0.8729,Bank
PAY_8EB05A58,USR_634E7362,Withdrawal,5294.56,AUD,7982.59,Skrill,Completed,2021-07-01 00:00:00,62.5,0.75,1.1359,PayPal
PAY_D423A2D9,USR_A42DF879,Deposit,5890.42,GBP,1146.32,Skrill,Failed,2020-01-12 00:00:00,70.8,7.58,1.051,Crypto
PAY_8CA8377F,USR_1E37B29C,Withdrawal,7279.72,USD,7116.44,Bank Transfer,Failed,2024-01-11 00:00:00,65.0,35.56,1.1602,Crypto
PAY_FAB81EF6,USR_C10FAFF7,Deposit,2659.19,CAD,7045.08,Wire Transfer,Pending,2020-10-10 00:00:00,44.3,11.78,0.953,Crypto
PAY_FB8E9ABF,USR_CBBC12DD,Withdrawal,2539.47,AUD,6532.2,Neteller,Failed,2020-02-11 00:00:00,16.3,30.18,1.4852,PayPal
PAY_28766204,USR_9B4D12D8,Withdrawal,3040.11,CAD,9929.33,Credit Card,Failed,2024-03-06 00:00:00,35.4,24.0,0.9486,PayPal
PAY_FE30BA6E,USR_D394558B,Deposit,5030.29,EUR,9767.9,Credit Card,Cancelled,2022-10-01 00:00:00,26.5,11.02,0.8326,Stripe
PAY_8966F894,USR_E0E0422F,Deposit,6515.8,JPY,8351.29,Neteller,Cancelled,2020-09-18 00:00:00,41.4,40.63,1.0956,Stripe
PAY_0835A25C,USR_4A817857,Deposit,3691.37,JPY,5013.9,Bank Transfer,Failed,2020-12-05 00:00:00,41.5,40.91,1.4249,PayPal
PAY_325C350C,USR_1044C54D,Withdrawal,474.92,AUD,3106.53,Skrill,Completed,2023-05-15 00:00:00,60.7,43.54,1.3037,Crypto
PAY_F3AF9F2A,USR_13418411,Deposit,9142.88,EUR,1238.94,Neteller,Pending,2022-06-14 00:00:00,37.9,38.81,0.9424,PayPal
PAY_9848EB6F,USR_BF9B2440,Deposit,2754.1,EUR,2399.47,Wire Transfer,Completed,2024-06-16 00:00:00,8.7,20.68,0.8891,Bank
PAY_0250E12A,USR_293099E1,Deposit,4177.85,GBP,6033.3,Bank Transfer,Completed,2021-02-20 00:00:00,44.5,5.35,1.2058,Bank
PAY_F8A56DA6,USR_0DAC7FCB,Withdrawal,9899.21,USD,1104.96,Skrill,Cancelled,2023-10-01 00:00:00,38.7,49.16,1.3672,PayPal
PAY_4AF073EE,USR_6EE53F5D,Withdrawal,5759.29,USD,9339.63,Neteller,Failed,2023-08-17 00:00:00,43.1,46.47,1.2527,PayPal
PAY_4F96A51F,USR_BDF64EF0,Withdrawal,3756.42,AUD,2089.16,Bank Transfer,Pending,2020-12-17 00:00:00,41.7,24.55,1.4736,Crypto
PAY_882D8776,USR_5C999676,Deposit,72.85,AUD,5233.98,Credit Card,Failed,2024-02-20 00:00:00,6.5,21.42,1.2477,Bank
PAY_543416C7,USR_2A7DE3BE,Deposit,9469.49,CAD,721.6,Credit Card,Pending,2021-03-10 00:00:00,13.7,17.17,0.8159,Bank
PAY_E196D75E,USR_228AF851,Withdrawal,8545.52,JPY,3602.92,Bank Transfer,Cancelled,2021-11-10 00:00:00,59.4,20.1,1.4308,Bank
PAY_AAF85CE5,USR_5070B89D,Deposit,1987.54,AUD,8520.65,Neteller,Completed,2021-12-06 00:00:00,26.2,27.05,1.1913,PayPal
PAY_B9AAE5D5,USR_83C8AD88,Withdrawal,8100.32,CAD,1190.36,Neteller,Cancelled,2023-12-16 00:00:00,44.5,19.91,1.3848,PayPal
PAY_A51A57EA,USR_E8A37C46,Withdrawal,4195.5,AUD,9234.66,Neteller,Failed,2023-01-06 00:00:00,33.7,41.66,1.2328,PayPal
PAY_4CBB1228,USR_39777FCB,Withdrawal,8110.11,EUR,9301.22,PayPal,Failed,2023-02-19 00:00:00,5.1,14.28,1.1086,PayPal
PAY_492A017B,USR_70E0282A,Withdrawal,6384.39,USD,2564.94,Wire Transfer,Completed,2023-09-08 00:00:00,19.1,46.49,1.236,Crypto
PAY_EF17E24C,USR_6FC6810A,Deposit,572.37,CAD,7487.87,Skrill,Failed,2022-12-07 00:00:00,58.3,24.06,0.8196,PayPal
PAY_31B05A41,USR_99F7F8F3,Withdrawal,4155.81,AUD,2164.52,PayPal,Cancelled,2023-08-17 00:00:00,54.4,49.03,1.1975,PayPal
PAY_EE5D51AA,USR_668E3FC1,Deposit,2820.29,JPY,1608.08,Bank Transfer,Pending,2024-08-02 00:00:00,10.3,8.77,1.158,PayPal
PAY_16A85668,USR_A7613308,Deposit,5688.7,GBP,5387.9,Wire Transfer,Failed,2023-03-25 00:00:00,6.3,11.89,1.242,PayPal
PAY_A00FDB8E,USR_438329BC,Deposit,812.31,USD,8617.99,Bank Transfer,Completed,2021-09-13 00:00:00,2.3,14.18,0.975,PayPal
PAY_2AA3EC4D,USR_F43F17A2,Deposit,7733.71,JPY,4910.41,Neteller,Cancelled,2020-10-21 00:00:00,43.3,35.09,1.222,Crypto
PAY_96CE20BB,USR_367C7D22,Deposit,4302.76,CAD,1964.17,Credit Card,Failed,2024-01-26 00:00:00,25.3,9.51,0.9771,Stripe
PAY_4D3AA336,USR_1741E692,Deposit,4632.39,JPY,4652.97,Bank Transfer,Completed,2022-08-08 00:00:00,41.4,33.83,1.4983,Stripe
PAY_36172705,USR_128161D6,Withdrawal,6874.99,GBP,3517.81,Neteller,Failed,2023-08-11 00:00:00,29.3,27.15,0.9405,Crypto
PAY_B3EE4519,USR_D3B2ECE6,Deposit,3018.71,JPY,9757.94,Credit Card,Cancelled,2023-06-23 00:00:00,22.2,24.24,1.3474,Crypto
PAY_D91404EA,USR_5D695D91,Deposit,3585.88,AUD,8358.07,PayPal,Completed,2022-11-16 00:00:00,41.9,23.96,1.0836,Crypto
PAY_03F42680,USR_54EFA7B7,Withdrawal,5667.53,EUR,7721.11,PayPal,Completed,2023-06-20 00:00:00,58.9,41.21,1.3993,PayPal
PAY_E1490F06,USR_14DD6535,Deposit,785.91,AUD,2117.82,Credit Card,Pending,2020-02-16 00:00:00,3.5,9.6,1.4808,Bank
PAY_23335B7E,USR_53F4A545,Deposit,1817.72,JPY,627.45,Credit Card,Completed,2024-08-27 00:00:00,36.9,1.24,1.2525,Bank
PAY_EE06D0B8,USR_94BB9BAA,Withdrawal,4941.39,JPY,3956.52,Bank Transfer,Completed,2020-01-03 00:00:00,43.0,1.42,0.829,Crypto
PAY_41AF3CD6,USR_EBEDA69E,Withdrawal,6293.5,EUR,3707.11,PayPal,Cancelled,2024-09-07 00:00:00,47.0,49.69,0.9065,Stripe
PAY_3B7D6CF1,USR_795B4CA1,Deposit,3942.19,JPY,1763.55,Wire Transfer,Failed,2023-04-25 00:00:00,3.8,3.59,1.1021,Stripe
PAY_72B2DFC4,USR_D52DA11E,Withdrawal,8497.65,USD,7556.03,Skrill,Cancelled,2024-05-11 00:00:00,15.2,30.5,0.8438,Stripe
PAY_4DC42416,USR_C540C6E4,Deposit,359.05,JPY,7617.26,Neteller,Completed,2022-08-05 00:00:00,37.6,18.76,0.9084,Stripe
PAY_1431313B,USR_BBF70465,Deposit,4038.52,USD,1997.9,PayPal,Failed,2022-12-30 00:00:00,18.0,4.88,0.9076,Stripe
PAY_936121CD,USR_95832CFD,Withdrawal,4450.4,EUR,5873.03,Neteller,Cancelled,2022-05-27 00:00:00,48.1,4.36,1.2364,PayPal
PAY_5527C4D4,USR_11397ECE,Withdrawal,2250.21,GBP,513.35,Wire Transfer,Cancelled,2023-06-17 00:00:00,64.4,12.93,0.9574,Stripe
PAY_D2DA5395,USR_BE7E9233,Withdrawal,8606.31,JPY,9704.03,Skrill,Failed,2020-02-24 00:00:00,32.1,40.02,1.3527,Bank
PAY_D9DBCAC2,USR_101AC008,Deposit,9290.62,EUR,7356.03,Wire Transfer,Completed,2024-11-18 00:00:00,1.5,9.31,1.136,Stripe
PAY_2B3EAD43,USR_D6DAF1BA,Deposit,2502.4,CAD,8004.34,Neteller,Cancelled,2022-02-08 00:00:00,41.0,2.45,1.1058,Bank
PAY_0FE54CAB,USR_D9D6AB0A,Withdrawal,4153.73,CAD,4489.44,Skrill,Cancelled,2023-04-23 00:00:00,45.7,16.4,1.3254,Crypto
PAY_8226E645,USR_7DC698FC,Withdrawal,7546.09,JPY,8600.08,Wire Transfer,Pending,2020-11-02 00:00:00,26.8,45.99,1.1536,Stripe
PAY_F0D7C910,USR_E7E99C1F,Deposit,3100.3,USD,3103.77,Bank Transfer,Completed,2022-04-25 00:00:00,31.4,34.3,0.8371,Bank
PAY_57DF16BC,USR_642039A0,Deposit,498.66,GBP,6424.79,Bank Transfer,Failed,2022-06-07 00:00:00,53.6,31.88,1.4909,Stripe
PAY_FA8AEEAC,USR_405050A7,Withdrawal,7860.36,CAD,3187.45,Bank Transfer,Completed,2024-10-17 00:00:00,37.3,12.42,1.0896,Bank
PAY_595BCFC5,USR_22256EB6,Deposit,7192.61,CAD,5705.47,PayPal,Cancelled,2022-07-18 00:00:00,66.4,12.26,1.3065,Stripe
PAY_11A65030,USR_EB37F4A9,Deposit,9430.09,USD,9324.48,Neteller,Failed,2021-06-20 00:00:00,20.5,46.5,1.3168,Crypto
PAY_E96C7E55,USR_2F70EC11,Deposit,3612.35,JPY,9967.05,PayPal,Pending,2023-01-13 00:00:00,4.1,48.42,1.0548,Stripe
PAY_C8C3D831,USR_8227D61F,Withdrawal,2132.3,USD,1720.65,Bank Transfer,Failed,2023-01-18 00:00:00,38.5,10.17,0.8394,Bank
PAY_CBCEE3FE,USR_58E499EE,Deposit,9395.99,CAD,4732.89,Credit Card,Pending,2022-04-30 00:00:00,54.3,2.24,1.0352,Stripe
PAY_21C56EC4,USR_0E3A6BEC,Withdrawal,8688.82,GBP,490.16,PayPal,Cancelled,2021-05-25 00:00:00,26.1,40.27,0.8193,Crypto
PAY_3878D79D,USR_198E9B69,Deposit,8085.17,JPY,7195.92,Wire Transfer,Failed,2024-10-11 00:00:00,60.0,6.52,0.8666,PayPal
PAY_413AF67F,USR_6E8E7AD2,Deposit,2842.12,EUR,3412.89,PayPal,Completed,2023-08-21 00:00:00,71.6,32.97,1.2707,Crypto
PAY_6F64B165,USR_A1E1E874,Deposit,71.44,USD,6687.61,Credit Card,Completed,2022-03-07 00:00:00,50.4,8.55,1.0504,Stripe
PAY_FB2C85CC,USR_190CB0FE,Deposit,1567.57,AUD,4628.64,Skrill,Pending,2023-11-22 00:00:00,8.2,25.31,1.2598,Stripe
PAY_8FE632AC,USR_454A179A,Withdrawal,2588.37,USD,6203.07,Neteller,Cancelled,2024-09-07 00:00:00,28.4,20.77,1.0145,PayPal
PAY_06EC4F2B,USR_F7B106DC,Deposit,475.6,EUR,8134.79,Skrill,Pending,2024-05-28 00:00:00,67.8,32.79,0.8861,Stripe
PAY_47CC47F2,USR_D7A85CE7,Deposit,3587.06,USD,807.32,Credit Card,Failed,2020-10-19 00:00:00,20.9,15.31,1.4367,Bank
PAY_493F62F6,USR_9CF92953,Deposit,3738.07,USD,5183.47,PayPal,Cancelled,2021-11-19 00:00:00,52.6,17.32,1.4132,PayPal
PAY_09E6807B,USR_DE5F944B,Deposit,8908.67,USD,1733.86,Wire Transfer,Failed,2022-11-05 00:00:00,38.8,10.87,1.1271,Stripe
PAY_DB1AF54E,USR_C7DFFE2A,Withdrawal,9567.89,GBP,9670.58,Credit Card,Cancelled,2023-05-22 00:00:00,12.0,7.52,1.004,Crypto
PAY_0A259832,USR_33528BEA,Deposit,4240.0,EUR,9987.55,Wire Transfer,Failed,2024-06-20 00:00:00,66.2,36.76,1.2268,Bank
PAY_CDD709FC,USR_0D913A88,Withdrawal,2433.72,AUD,1291.76,Skrill,Cancelled,2022-10-31 00:00:00,25.1,29.08,1.3796,Stripe
PAY_EC3251BB,USR_FDF93FBE,Withdrawal,7423.42,CAD,8134.71,Neteller,Failed,2021-12-27 00:00:00,41.9,20.73,0.9211,Stripe
