copy_id,follower_user_id,trader_user_id,start_date,end_date,copy_percentage,max_copy_amount,total_copied_trades,total_pnl_usd,is_active,stop_loss_enabled,take_profit_enabled
CPY_316F49E4,USR_2952461C,USR_5E196125,2020-05-18,,25,1275.39,114,967.88,False,False,False
CPY_C4695B24,USR_8A5F2D70,USR_719446BA,2020-01-16,,100,2879.59,134,163.29,False,False,True
CPY_8BF341A6,USR_0838D4AA,USR_657E7AA7,2023-05-06,2024-03-05,75,2847.65,170,189.86,False,True,False
CPY_CB723DCA,USR_B8984D0F,USR_03B2ACCF,2023-07-21,,100,3002.15,129,-689.39,False,True,False
CPY_FC57A89B,USR_4FAEDE90,USR_2BCBAA02,2023-07-22,2023-09-07,25,2714.18,60,604.24,False,False,False
CPY_43196872,USR_C0511F43,USR_0B38D860,2023-07-25,2024-05-03,75,4239.19,139,-127.75,False,True,True
CPY_631B1D54,USR_F78FF80F,USR_2FADFABE,2022-07-28,,100,2646.16,87,645.56,False,False,False
CPY_0C7D39BE,USR_9D3BA079,USR_C00A73C1,2023-11-25,,25,2377.27,80,1393.39,False,True,False
CPY_26C1BF88,USR_8D962D7E,USR_C64C206E,2022-11-21,,75,208.57,80,1874.65,True,True,True
CPY_6EC0D624,USR_0E3A6BEC,USR_439940DA,2022-06-03,,25,3228.66,24,626.37,False,True,True
CPY_77CFDC7E,USR_F095BE88,USR_679866B9,2022-03-13,,10,2960.76,42,1605.97,True,True,True
CPY_5F1EF4E1,USR_3F72F5EA,USR_0AC0AA65,2022-02-02,,25,4968.86,73,727.75,False,False,False
CPY_A083B44E,USR_3BBE8884,USR_ACBE2A8F,2021-01-12,,75,272.41,20,1756.17,True,True,False
CPY_9A9AF96C,USR_E68F3F2F,USR_38BED70C,2022-03-07,,100,1313.06,16,571.0,True,True,True
CPY_854D7888,USR_40718F36,USR_70AFA194,2022-04-12,2022-06-15,25,4707.5,121,-15.58,False,False,True
CPY_5E5B1525,USR_6213982B,USR_7FFA1A9E,2020-07-06,,20,151.6,191,764.83,False,False,False
CPY_C1C563B2,USR_73357F95,USR_CA2E0A2A,2023-03-10,2024-04-26,100,4037.09,119,-966.72,True,True,True
CPY_2B5B4EF4,USR_67C011DD,USR_EF7DD3A1,2020-04-17,2020-07-12,10,1759.79,102,-662.62,False,True,True
CPY_14420EE5,USR_48F14E6D,USR_382C6128,2022-04-26,,100,1873.97,71,-558.79,False,False,False
CPY_0B00ABEE,USR_6121F768,USR_92ED4E98,2022-04-08,,50,730.2,14,1667.27,True,False,False
CPY_092627FB,USR_82B42730,USR_38ED9B9E,2020-03-20,,50,2969.09,161,-961.78,True,False,True
CPY_ABF16ADE,USR_97FCF52C,USR_F6D919E6,2022-05-14,2023-11-06,75,4988.63,7,890.33,False,False,True
CPY_51FE7FB9,USR_205D913B,USR_BB9D67BC,2022-03-31,,50,263.49,33,382.94,True,True,False
CPY_EA37995B,USR_F7DAC461,USR_5A2BD37B,2021-08-18,,10,3876.49,113,1723.17,True,False,False
CPY_B8B95568,USR_19410776,USR_9E30E808,2020-07-04,2020-10-08,10,3926.71,146,687.07,True,True,False
CPY_083480E6,USR_62B28678,USR_F28E2A6D,2023-07-06,,50,3111.61,131,1218.11,True,False,True
CPY_E7F41379,USR_B6F0641C,USR_763A184D,2021-06-13,2021-10-23,20,1467.77,63,-64.56,True,False,False
CPY_F1A6CFA6,USR_B36E44D7,USR_800156D8,2020-01-16,,100,663.2,157,128.95,True,True,False
CPY_1A161404,USR_AB81DEEC,USR_6E91B31B,2022-07-08,,50,1902.66,14,-257.98,True,False,False
CPY_3E775CCC,USR_9FF00C79,USR_A450C5E0,2021-07-03,,20,2663.31,176,1088.66,False,True,True
CPY_506B4C02,USR_B1F0DBB9,USR_4A2CEB25,2021-04-17,,100,2514.62,155,781.21,False,True,True
CPY_AD439AED,USR_BCB2E74F,USR_249D5FF0,2022-08-20,2022-09-25,100,1583.39,83,95.65,False,True,False
CPY_F0A9CA87,USR_367C7D22,USR_5BC5F6EA,2023-04-02,,50,2835.34,125,1054.77,True,False,False
CPY_90D6BB37,USR_39BFC7D1,USR_257A0E4F,2023-11-17,,25,2306.43,144,954.87,False,False,True
CPY_F35187E3,USR_2B080BBD,USR_7F6E7DFB,2023-11-17,,50,2379.08,111,-598.02,False,False,True
CPY_A3FBBDC3,USR_9EE01CB9,USR_2E9F941E,2023-03-27,,10,759.39,175,491.57,False,True,False
CPY_696F71C7,USR_5202ED86,USR_6303D028,2021-03-01,,25,1631.82,120,1155.73,True,True,True
CPY_935741A0,USR_F92AB30B,USR_F422C881,2020-02-29,,100,3450.07,65,1178.68,True,False,True
CPY_0B15EB30,USR_479AEDAA,USR_7EE84BD6,2023-06-17,2024-08-25,100,2569.44,149,677.31,True,False,True
CPY_84E81156,USR_C4D9175A,USR_1C34D457,2022-10-12,,50,2534.56,108,1976.74,True,True,True
CPY_620CCEDB,USR_D68C6A88,USR_F484DC76,2022-12-17,,10,1099.02,61,256.99,True,False,False
CPY_A1A10367,USR_FB845398,USR_DC88CF0A,2022-11-20,,10,2243.23,114,1127.97,False,True,False
CPY_39F609F5,USR_5A9C5CD1,USR_5F68D698,2020-07-26,,75,1619.5,60,1960.2,False,True,True
CPY_0501FEA9,USR_78FF5D76,USR_3B0BC610,2021-01-02,2021-11-13,10,3570.41,139,-41.16,True,False,True
CPY_4C8AB7D8,USR_33822304,USR_025D0460,2021-02-03,,20,1015.11,150,-424.78,False,True,False
CPY_B560C131,USR_DD9440C6,USR_624A69DF,2021-02-13,2021-09-06,50,1692.43,131,-373.71,False,False,True
CPY_7BB90796,USR_2A56CCB6,USR_03BE5EEB,2021-10-24,2022-12-24,50,1412.08,83,1115.38,False,False,True
CPY_6DF89CCB,USR_E4CC2089,USR_469B70E5,2023-01-17,,20,505.36,165,307.67,False,False,False
CPY_E1B1C402,USR_C40FDF52,USR_6934D933,2021-01-08,2021-02-10,10,4709.19,186,-123.06,True,False,False
CPY_FF410954,USR_91265223,USR_BCDA0E3D,2021-11-09,,20,3372.61,138,-835.17,False,True,False
CPY_D0A7ACB9,USR_95E678D0,USR_CB15BCD1,2020-09-18,,75,1116.58,105,-943.76,False,False,False
CPY_C0B277EE,USR_A9C4D446,USR_8B3BDF7F,2020-09-14,,50,4994.94,45,-94.37,False,False,False
CPY_F7A7F74C,USR_7CCFA974,USR_C747AC8B,2022-06-07,,25,1478.51,169,853.37,False,True,False
CPY_A343C24E,USR_3F8ADDC8,USR_A29BCE56,2022-12-07,,100,4508.46,138,-878.48,False,False,True
CPY_2EE85244,USR_F28ECC4F,USR_8CE5D235,2021-05-21,2022-06-16,100,711.66,137,1129.87,False,False,True
CPY_785B5AE7,USR_99F0CFCE,USR_05DCF78C,2021-08-21,,20,4857.39,39,-561.18,True,False,False
CPY_6CEA49F7,USR_A61A2463,USR_41D9EC98,2022-10-26,2023-12-09,10,1471.36,59,-54.52,True,True,True
CPY_B4951116,USR_35A57217,USR_3386A09C,2021-07-31,,50,4422.18,126,-513.59,True,True,True
CPY_CC0D76C2,USR_A84D7F41,USR_7F6E7DFB,2022-02-26,,25,4213.86,97,1091.23,True,False,False
CPY_29F520D3,USR_2BCDFB3C,USR_4B029FA6,2023-10-11,,75,4649.54,155,680.05,True,False,False
CPY_FB5776BC,USR_11F35A89,USR_10BEF865,2020-02-16,2020-12-14,25,1461.31,81,869.44,False,False,False
CPY_28557AEB,USR_86CB42A2,USR_42702797,2023-10-22,,50,3729.07,181,1919.86,False,False,False
CPY_DAD2F5BD,USR_BDF56B8F,USR_B878D582,2022-08-11,,50,2636.99,113,-667.17,False,True,False
CPY_B2B02F8A,USR_E0F2BA48,USR_663AC719,2021-03-15,,75,4082.06,160,-363.13,False,True,True
CPY_AFF813C9,USR_75FBA71C,USR_0485ED40,2022-07-13,2023-07-22,100,2481.86,142,972.93,True,True,True
CPY_501E1825,USR_DEEA0858,USR_E16189A9,2020-08-27,,100,685.57,151,-864.07,True,False,True
CPY_9CCD0B42,USR_40DA2494,USR_E531BE55,2020-02-12,2021-03-28,10,3139.97,97,795.36,True,False,True
CPY_57DAFBE6,USR_ECB1115A,USR_74577A14,2023-10-03,,100,209.72,30,465.24,True,True,True
CPY_7FCD3733,USR_DA2B45B0,USR_9556C8C6,2020-12-04,2021-04-22,100,2550.77,183,-443.2,True,False,False
CPY_E8F96380,USR_ECCE3C8A,USR_F9CAB35C,2020-04-24,,10,1562.86,40,1901.16,True,True,True
CPY_BD86A3A2,USR_55462385,USR_BC9A645A,2021-06-04,,20,2013.02,188,-563.42,True,True,True
CPY_7ED2A17E,USR_03F9F871,USR_634E7362,2020-06-21,,100,1290.58,182,-988.02,True,True,False
CPY_36E1DA41,USR_18773836,USR_66A992F5,2021-11-25,,75,1052.4,157,1407.97,True,True,True
CPY_A7320A2A,USR_CEA223EC,USR_DC88CF0A,2020-06-12,,25,687.98,173,-762.76,True,True,True
CPY_AD785DCC,USR_5D495725,USR_99549BD6,2020-10-24,2020-12-13,20,2592.22,143,252.9,False,True,False
CPY_2AB4B27E,USR_CDE0CF0B,USR_5614BC60,2022-12-11,,25,4375.31,182,-190.75,True,False,False
CPY_C57D3485,USR_25232387,USR_03E74A4A,2021-07-27,2021-09-25,25,3569.8,163,1783.62,False,False,False
CPY_78FAE010,USR_18F964A7,USR_38ED9B9E,2023-03-17,,10,4429.87,31,632.37,True,False,False
CPY_DA41EEE3,USR_89731727,USR_A762D4BC,2021-06-10,,20,1425.5,89,1711.27,False,True,True
CPY_E7E8F7A3,USR_CEC358E4,USR_132741E7,2022-08-08,,100,1111.35,182,-4.69,True,True,False
CPY_1F2CC198,USR_B3039031,USR_FDC1DEC2,2020-09-29,,25,2893.43,11,738.89,True,True,False
CPY_40E43442,USR_AB87CCA3,USR_AC639A17,2020-04-19,,20,3018.64,10,737.49,False,False,False
CPY_A22729D9,USR_396779F6,USR_2A95B679,2022-07-27,,25,153.91,93,1004.65,True,False,True
CPY_D99F7146,USR_22C0945F,USR_B11521B5,2023-06-08,2023-07-22,75,742.45,187,982.7,True,True,True
CPY_02790C6F,USR_749D9F31,USR_A214B9AF,2021-07-04,2022-11-07,75,1446.07,24,-907.68,False,False,False
CPY_BFC971F6,USR_D33A2BC4,USR_469B70E5,2022-02-26,2023-01-14,20,2400.3,12,-844.4,True,False,False
CPY_680F30BE,USR_C2CA69C6,USR_A29BCE56,2021-06-28,2022-07-13,10,300.47,137,948.05,True,True,True
CPY_574AD976,USR_7EE84BD6,USR_91DAA196,2023-05-29,,10,4913.45,62,-562.77,False,True,True
CPY_D81CA5CD,USR_C43D2FAB,USR_B7EC142A,2023-09-15,,25,4075.46,23,1424.02,True,False,False
CPY_349BCAA9,USR_0B6C81DD,USR_43E9CFD8,2023-11-27,,75,2805.01,48,721.17,False,False,False
CPY_C73315EB,USR_F3BDFC87,USR_21B09FCF,2021-07-23,,20,1520.66,129,-599.68,True,False,True
CPY_25AC15DB,USR_51C604D7,USR_37534A93,2023-07-02,,75,1292.37,31,1567.54,False,True,False
CPY_D149142D,USR_FDC848F7,USR_E8C8222C,2020-04-01,,75,4481.72,161,-22.26,False,False,False
CPY_F6352A28,USR_42568E74,USR_D2C55760,2020-01-24,,75,3169.55,163,-854.07,True,False,False
CPY_91AA584F,USR_0CC0B960,USR_2400C7A9,2020-10-12,,20,732.37,140,-794.83,True,False,False
CPY_13F2B2B3,USR_7C1CFAB8,USR_5B574770,2021-01-05,2022-02-20,10,1534.06,69,787.33,False,False,True
CPY_A0AB2CAE,USR_CAAA7E98,USR_A214B9AF,2021-08-20,2022-03-12,100,3203.93,26,546.12,True,True,False
CPY_BE5557D8,USR_DABA9534,USR_ACABAA86,2022-06-23,,20,1812.2,64,-809.81,False,True,True
CPY_DA38CA0C,USR_D659888D,USR_32AF3B0B,2020-01-22,2021-07-05,20,2324.58,95,1842.73,False,False,False
CPY_8BB4D2CF,USR_ED607D2E,USR_6C0210B0,2023-08-30,,50,548.31,164,-95.9,False,False,True
CPY_0F64647E,USR_445D76AD,USR_F28E2A6D,2021-04-12,,50,3279.79,11,1497.11,False,False,True
CPY_877BA9D3,USR_931560AE,USR_5453E6B3,2020-02-24,,100,3958.65,51,-151.83,False,True,False
CPY_4A53EC81,USR_1E01F8D2,USR_F953D359,2023-03-17,,10,4224.1,37,-686.62,False,True,False
CPY_C069EF4F,USR_E93233E8,USR_32AF3B0B,2022-11-28,,100,733.06,25,1149.26,True,False,True
CPY_D29E711A,USR_F97179D1,USR_F6D919E6,2022-07-16,,50,2640.23,147,1972.67,False,True,False
CPY_94E7EAD1,USR_D4BF46D5,USR_2A38A0BC,2022-07-21,,10,3121.63,121,-19.27,True,False,True
CPY_F5F1D523,USR_1A8820AB,USR_76A68AFC,2020-02-09,,75,4190.37,14,-350.91,True,True,True
CPY_F250D1A6,USR_2751EE6E,USR_05705BDC,2021-09-21,2021-12-18,100,601.57,172,723.16,False,True,True
CPY_0825ED60,USR_712C7272,USR_2B2B0D73,2021-08-04,2022-05-30,10,2093.66,78,1439.4,True,False,True
CPY_7C76816F,USR_09C36BE4,USR_91DAA196,2021-11-19,2023-04-17,25,3005.63,184,758.46,False,True,True
CPY_F966BEDE,USR_98C3A44F,USR_BE617688,2024-02-06,,100,1650.27,48,361.58,False,False,False
CPY_E96B4417,USR_7D191BA3,USR_84C2D38F,2023-12-01,,10,3541.61,199,1125.4,False,True,True
CPY_D2704924,USR_EF2283C9,USR_5D81697C,2024-01-20,2024-08-16,10,705.67,191,-707.82,False,True,False
CPY_BAFDD315,USR_1CC2DD7F,USR_0DC3F50D,2023-12-26,,25,1671.29,73,1647.01,False,True,False
CPY_88DD9E3E,USR_7BB54635,USR_0AC0AA65,2023-09-11,2023-12-15,100,4827.81,40,1277.03,True,False,True
CPY_495C57C8,USR_1300AA16,USR_F8DA50F6,2023-03-29,,20,276.0,96,168.36,False,False,False
CPY_35D0D8DF,USR_B7D7986E,USR_FF38E248,2020-08-03,,25,609.08,141,1339.15,False,True,False
CPY_501E9CF1,USR_5CA378B6,USR_53E6EB4D,2020-07-31,,100,2822.72,104,1121.45,False,True,True
CPY_77444E1A,USR_128B34A3,USR_68C9470A,2020-10-14,,50,2097.04,160,765.57,False,True,False
CPY_0AC6DF2D,USR_36B12E90,USR_92ED4E98,2021-07-23,2022-02-02,100,1238.82,137,1997.51,True,False,True
CPY_6D3B203A,USR_FC069E7C,USR_F476C456,2022-11-29,,75,2091.53,45,-502.23,True,True,False
CPY_B38A6A6F,USR_EC70464E,USR_F4BB6068,2020-11-02,,10,863.75,112,-375.25,True,False,False
CPY_9932584C,USR_E1AD5DF7,USR_A707C923,2020-07-05,2021-09-19,50,4724.2,190,1977.3,True,True,False
CPY_153A0D0C,USR_4A2CEB25,USR_5D7BD165,2022-04-04,,20,4333.94,164,-564.14,True,False,False
CPY_219A91EA,USR_44672B36,USR_6934D933,2022-06-21,2023-09-08,100,3239.74,173,693.09,True,False,True
CPY_992AE862,USR_295E2616,USR_5992BFFF,2024-01-08,,25,3626.32,172,-944.49,False,False,True
CPY_E89A8A83,USR_8E083052,USR_9BCD2B7E,2022-05-21,2023-12-21,10,1028.63,49,17.97,False,True,False
CPY_3E37E3FF,USR_24D1C7D1,USR_DBFD32EE,2020-04-22,2021-03-25,75,3278.95,158,1411.04,False,True,False
CPY_E6097004,USR_4BF68A25,USR_1F76E0A8,2020-04-19,,25,126.09,131,-31.45,False,True,False
CPY_45CE3802,USR_1435F31C,USR_F02D416D,2021-04-19,,50,4755.4,80,-2.77,True,True,True
CPY_3B9E79C5,USR_E7E1C5B1,USR_B6956BD6,2020-07-11,,100,1980.52,158,-45.05,True,True,True
CPY_A022FEAB,USR_72850A98,USR_6E209C98,2023-01-31,,25,3300.75,197,1655.98,False,False,True
CPY_AD4B1753,USR_D72B20A1,USR_9DFF0F86,2022-03-04,,20,2643.09,49,1901.7,False,True,True
CPY_BA7BF2E8,USR_CF270BFE,USR_C4F7F6F0,2020-12-15,,75,4261.8,119,1224.43,False,False,False
CPY_BFFA0423,USR_FD1D7632,USR_3669F3E3,2020-01-11,,50,3942.54,72,672.15,True,False,True
CPY_7FE27CA8,USR_06A8F73D,USR_F484DC76,2022-02-04,,100,1439.34,37,51.58,False,False,False
CPY_9E7EDB2E,USR_6D3D5C9D,USR_EF337AFF,2021-05-21,,50,1379.16,138,-729.21,False,False,False
CPY_6D39EF74,USR_5E86F4D7,USR_E8446A94,2023-02-05,2024-04-18,20,843.78,138,133.22,False,False,False
CPY_D20221C7,USR_CE0869F6,USR_68C9470A,2023-06-03,,100,3103.47,59,623.49,True,False,False
CPY_2720F7D7,USR_4E110324,USR_2FADFABE,2021-08-03,2023-02-28,100,1798.02,188,1319.05,True,False,False
CPY_26728C7E,USR_D98DD6A0,USR_DE7E1C04,2021-08-01,,75,2316.28,161,1403.26,False,False,True
CPY_B323031F,USR_F5B0FF18,USR_257A0E4F,2021-03-24,,10,1581.8,11,1015.77,True,True,False
CPY_7B72F24E,USR_178EB309,USR_C13FCE42,2022-03-25,,10,1959.12,191,1467.14,False,False,False
CPY_D8EA4C88,USR_1700519B,USR_C83554CF,2023-07-07,2023-08-26,75,3088.17,188,-187.15,False,True,True
CPY_817E7CEA,USR_3A2486C1,USR_C1588435,2023-12-11,,50,1828.88,83,256.65,True,False,True
CPY_9A7DFF95,USR_48D4FB16,USR_5B9DC3C3,2023-01-15,,10,3367.85,141,1414.02,False,True,True
CPY_D382D862,USR_E909E000,USR_497C4372,2020-05-19,,10,3318.7,104,1983.2,True,True,True
CPY_9028402A,USR_9CB65651,USR_C64C206E,2024-01-06,2025-07-08,10,2018.66,159,-808.8,False,True,False
CPY_134A720B,USR_F1C1A7AF,USR_4EF67B10,2022-09-26,,25,2316.49,20,698.91,False,False,False
CPY_08B3E0B9,USR_207C3FE9,USR_51D1FEF3,2021-08-24,,100,4514.56,14,1296.15,True,False,False
CPY_BF8A5DA9,USR_B2B869FE,USR_53877ECE,2021-02-26,,100,1543.29,182,1876.79,True,True,True
CPY_525FE7CF,USR_5A1F9841,USR_3A10071D,2022-04-27,2023-07-25,75,3806.5,76,1438.91,False,False,True
CPY_160BE7A8,USR_05115DAB,USR_8F41CE73,2021-08-06,,75,1763.79,183,903.58,True,True,True
CPY_6D8B1391,USR_E9BCB86A,USR_6E7E290F,2023-10-17,,10,3753.53,52,1800.85,True,True,True
CPY_360C8E21,USR_D7A408E3,USR_5D2EF2B4,2021-02-12,,20,1736.87,190,-254.87,True,False,True
CPY_04CA34E7,USR_5C1EF1D2,USR_03CE08AF,2021-05-30,2022-09-01,20,2406.77,67,-87.68,False,True,False
CPY_0BDA1624,USR_DD9440C6,USR_16EE9FA8,2023-09-15,,75,1838.75,66,1560.08,False,False,True
CPY_734D6E2B,USR_D1253EB5,USR_DE7E1C04,2020-04-09,,75,1718.49,166,509.87,False,False,False
CPY_B4CAB672,USR_2F00A690,USR_41119C22,2021-09-08,,100,3455.31,31,1358.1,False,False,False
CPY_7020ED53,USR_1B56FF6C,USR_8C4454E4,2023-11-25,,50,1399.08,15,1895.2,True,False,False
CPY_D2B5010F,USR_45DFAABA,USR_4018AAE0,2022-02-06,,20,1827.72,117,-418.11,False,True,True
CPY_7FD525CC,USR_07EF0F0E,USR_74577A14,2021-08-06,,20,3738.97,188,1531.65,True,True,False
CPY_72A77C58,USR_3FDBCE8C,USR_8D47892A,2023-10-23,,10,2322.0,151,392.29,False,False,True
CPY_56FC3453,USR_24D0862E,USR_BC9A645A,2021-01-18,2021-11-26,10,2425.48,141,853.16,True,False,False
CPY_39A31E8B,USR_2EE504AC,USR_5453E6B3,2021-05-14,,25,4340.37,77,1067.02,True,False,True
CPY_50888283,USR_A9E024EC,USR_D98B6CCA,2021-04-25,,10,981.85,101,1524.9,True,False,True
CPY_EAB47A7B,USR_1F250163,USR_74577A14,2020-07-18,,75,3143.99,161,1217.87,False,False,True
CPY_D3D62D3E,USR_C375149B,USR_6934D933,2021-07-13,,20,2040.49,49,1484.16,False,False,True
CPY_73829842,USR_C9CF72DD,USR_C9A00F10,2020-05-02,,25,2674.22,24,502.78,False,True,True
CPY_EB307389,USR_5EE44DB1,USR_97D4050B,2021-04-03,,75,142.69,166,-821.42,False,True,True
CPY_A1CB94AE,USR_DF1838BC,USR_DDE52586,2021-06-20,,100,1787.15,114,1761.9,False,True,False
CPY_A56F0AAE,USR_FC5D44A9,USR_375FB135,2023-12-25,2024-04-01,50,3018.09,22,-719.89,True,True,False
CPY_1175D53F,USR_3428BFB8,USR_AF4A6DBC,2021-06-15,,20,2537.26,151,-440.86,True,True,False
CPY_2ED477F3,USR_68AB00C5,USR_39D5A3EB,2023-06-14,,75,3992.42,141,-822.75,True,True,True
CPY_BD557563,USR_197C4D0E,USR_C83554CF,2023-01-19,,50,673.14,9,1236.9,False,True,False
CPY_66DD77B6,USR_AE44F198,USR_3669F3E3,2022-09-10,2023-09-04,20,3044.43,13,1532.24,True,False,True
CPY_0C4C39FE,USR_325AE539,USR_19C2A944,2023-02-23,,100,1495.0,85,1780.26,False,True,False
CPY_D5271E7B,USR_67A2DF9B,USR_24D60426,2020-09-04,,100,3254.62,187,1820.02,False,False,False
CPY_5203FDCC,USR_B3039031,USR_4EF67B10,2023-10-13,2025-01-04,100,326.02,179,572.19,False,True,True
CPY_28B61A24,USR_79AF901F,USR_D9B64748,2021-09-06,2023-01-02,50,4859.57,103,1634.13,True,True,True
CPY_B786BC51,USR_24C8FF70,USR_719446BA,2022-03-03,2022-09-21,100,4413.15,134,1505.44,False,False,True
CPY_B1121650,USR_311DBE3E,USR_4A2CEB25,2020-09-18,,75,1371.28,63,888.22,False,True,True
CPY_F75103EF,USR_A8A98CF8,USR_D7D6784E,2023-06-19,2024-08-30,10,2000.56,118,474.7,False,True,False
CPY_774FE42E,USR_B0133C88,USR_5B2BD7B7,2022-11-29,,50,2703.75,195,-461.84,True,False,True
CPY_574B17A1,USR_4B4A99FA,USR_53877ECE,2022-09-03,,20,1045.36,197,146.12,True,False,False
CPY_C4EA4485,USR_B8E9690F,USR_4DEDCFB4,2023-02-22,,20,1098.23,140,16.35,False,True,False
CPY_BC008C35,USR_D80CC77C,USR_28251AC6,2021-10-21,,50,323.09,110,1791.06,True,True,False
CPY_377337A4,USR_4FEB953A,USR_5C27332D,2022-03-31,2022-06-29,20,2142.31,7,1412.83,True,True,True
CPY_D219008E,USR_DECA0E43,USR_D7D6784E,2020-08-29,2021-08-16,75,3991.65,183,-452.65,True,False,True
CPY_D081BCE2,USR_36A47491,USR_F23139B9,2021-01-04,,50,2134.31,113,566.61,False,False,False
CPY_A234B1C1,USR_C1B1ECCC,USR_03BE5EEB,2021-03-06,,100,4979.19,153,818.0,True,False,False
CPY_30F860D9,USR_780C8F6F,USR_7CC8D9AA,2021-04-03,2022-01-11,20,3584.06,14,1519.3,False,True,False
CPY_38472A83,USR_DA4144C5,USR_61C91C05,2022-09-07,2023-03-04,20,3283.53,63,-633.76,True,False,False
CPY_C7BA4BF0,USR_78BE876C,USR_9DB5FDB8,2020-07-31,,100,529.94,135,-488.0,False,True,True
CPY_CC40A6AB,USR_768A90E3,USR_E872029D,2020-08-23,,75,2378.74,18,-904.51,False,True,True
CPY_A60DFB52,USR_FB9D5812,USR_3DDE5DF0,2020-04-01,,10,2547.63,23,1673.57,False,False,True
CPY_8FAA1E77,USR_91CF9F4D,USR_6E209C98,2022-05-27,,100,3951.02,72,376.79,True,True,False
CPY_01179BAD,USR_8ADE6083,USR_D3312339,2022-06-10,,50,4990.15,81,48.66,True,True,True
CPY_60252E23,USR_A82DA657,USR_36A9631E,2020-06-12,2021-10-19,100,2164.53,159,859.41,False,False,False
CPY_54C28EA9,USR_7CEA8F16,USR_24D60426,2022-09-24,,100,2995.33,84,-241.9,True,False,True
CPY_BD3BD6F0,USR_C75ADFD8,USR_5A9B9D8C,2020-04-06,,20,438.3,187,1484.8,False,False,True
CPY_0D762295,USR_F7128E5D,USR_E2DBF3D0,2020-05-26,2021-06-07,75,3407.29,145,243.08,False,False,True
CPY_26CD7EA4,USR_15318075,USR_299FC851,2021-04-04,,50,106.41,79,-959.78,False,False,False
CPY_E3943058,USR_A98405A4,USR_A0A55EC2,2021-05-06,,75,4343.59,94,1315.47,False,False,False
CPY_E67491AD,USR_3A132402,USR_10BEF865,2021-06-11,,10,2406.22,40,1144.63,False,True,False
CPY_39615EB2,USR_7AF1E18B,USR_B4BCE50E,2022-12-28,2024-02-01,75,2520.49,19,1904.13,False,True,True
CPY_98902346,USR_E02DA824,USR_15A901A3,2022-12-26,2024-05-11,50,3700.44,167,53.33,True,False,True
CPY_4C5D6CC8,USR_D2A5EDF6,USR_A252D89F,2023-10-05,,75,391.43,176,1125.35,False,False,False
CPY_F1CC6684,USR_C9A38557,USR_439940DA,2023-01-15,,10,3235.54,46,842.04,True,False,False
CPY_6316235B,USR_34F9FB9B,USR_783417DB,2020-01-13,,100,4951.98,76,1285.21,False,True,True
CPY_1175064B,USR_882F1D66,USR_2BCBAA02,2021-12-25,,25,2863.52,20,1202.59,False,False,False
CPY_87A7299E,USR_FD83535E,USR_5BB7207A,2023-09-29,2024-09-17,10,2567.99,63,-338.22,True,True,False
CPY_725E808F,USR_7CFE3A33,USR_6819C164,2023-04-02,,75,3201.14,195,487.21,False,False,True
CPY_275DAD15,USR_EFCBF63B,USR_F4AB8D5F,2020-12-30,,10,155.42,82,-27.71,True,True,True
CPY_D79121A9,USR_A0A55EC2,USR_8693F7E1,2021-05-03,,50,2937.0,155,1079.02,False,False,False
CPY_5888C581,USR_E67AF95D,USR_78B81BCE,2020-05-05,2020-06-15,100,3679.34,25,170.87,False,False,True
CPY_CCE395CA,USR_0908DE92,USR_C9A00F10,2023-10-22,,20,2672.46,127,1041.27,False,False,False
CPY_41FDB884,USR_3E701361,USR_D14CB448,2021-10-03,2022-12-18,25,434.78,179,447.7,True,False,True
CPY_3940C5B0,USR_80F9E395,USR_2D777794,2020-01-20,,50,4833.15,72,1882.9,False,True,True
CPY_D0BED4AF,USR_2ADFA7F9,USR_0485ED40,2022-05-31,,25,2921.0,90,630.69,False,True,False
CPY_DC2F185A,USR_57344046,USR_BA6F78ED,2021-12-24,,75,4447.5,46,260.51,False,True,False
CPY_1D5E65A4,USR_C51D663E,USR_E8C8222C,2022-11-10,2023-12-26,50,808.04,18,317.3,False,True,True
CPY_06183766,USR_4CE017D9,USR_EF337AFF,2020-02-09,,50,3297.03,9,1772.89,True,False,False
CPY_5F215753,USR_CD57769B,USR_082CC899,2022-09-28,,100,214.88,75,850.79,False,False,True
CPY_1407B673,USR_F30D694A,USR_063EB9E8,2020-04-29,,10,4776.4,194,-798.72,False,False,False
CPY_4A223860,USR_289CF15E,USR_84D58A3B,2022-01-25,,75,445.7,123,682.05,True,False,True
CPY_13E5CD8B,USR_3385A543,USR_6155E8E5,2022-10-25,,10,2308.8,86,-698.86,False,False,False
CPY_AB60A973,USR_AD82E3AD,USR_5D7BD165,2022-10-07,2023-04-30,100,3602.54,101,862.43,False,True,True
CPY_DFCDC576,USR_1C4C497E,USR_FF38E248,2022-03-13,,100,2454.78,159,41.81,False,False,True
CPY_E6821EAC,USR_3A4E2589,USR_E26957CB,2023-04-19,,50,176.85,47,1165.05,False,False,False
CPY_DE11BCEA,USR_E8DAEB65,USR_5F1E5E26,2022-10-22,2024-04-27,50,1537.72,126,22.43,False,True,True
CPY_95D6B7FD,USR_D17A9F1D,USR_469B70E5,2022-06-20,2023-11-13,50,3324.59,175,1453.85,True,True,False
CPY_E4DC12C9,USR_D0FE906B,USR_06083FAA,2023-04-23,,25,2160.45,171,-45.65,True,True,True
